Adresas,security,floor,total_floor_num,rent_price,room_num,year_full,Papildoma įranga:,Papildomos patalpos:,house_type,area,general,heating,year,year_renovation,floors_from_top,top_floor,district,Internetas,Nauja elektros instaliacija,Kabelinė televizija,Uždaras kiemas,Virtuvė sujungta,Tualetas ir vonia atskirai,Aukštos lubos,Nauja kanalizacija,Šarvuotos durys,Kodinė laiptinės spyna,Signalizacija,Videokameros,Budintis sargas
https://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-vaduvos-g-1-kam-butas-z-paneriai-300-isnuomojamas-4-951771/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,300,1.0,1986,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Monolitinis,31.0,"Kabelinė televizija
Tualetas ir vonia atskirai",Centrinis,1986,,2.0,0,zemuosiuose-paneriuose,,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-ilgalaikei-nuomai-isnuomojamas-1-kambario-4-951765/,None,2.0,9.0,260,1.0,1984,,,Mūrinis,36.0,None,Centrinis,1984,,7.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-apkasu-g-isnuomojamas-jaukus-1-kambario-butas-apkasu-4-951735/,None,4.0,5.0,350,1.0,1964,,,Mūrinis,28.0,None,Centrinis,1964,,1.0,0,siaures-miestelyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-p-zadeikos-g-isnuomojamas-vieno-kambario-butas-p-zadeikos-4-494984/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,280,1.0,1985,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Sandėliukas,Blokinis,37.0,"Tualetas ir vonia atskirai
Nauja kanalizacija
Internetas",Centrinis,1985,,2.0,0,fabijoniskese,1.0,,,,,1.0,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-pamenkalnio-g-2-kambariu-butas-pamenkalnio-g-nuo-2020-m-4-951719/,"Kodinė laiptinės spyna
Videokameros",1.0,3.0,550,2.0,1914,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina
Vonia",,Mūrinis,52.0,"Aukštos lubos
Atskiras įėjimas
Uždaras kiemas
Kabelinė televizija
Internetas
Tualetas ir vonia atskirai
Virtuvė sujungta su kambariu",Dujinis,1914,,2.0,0,naujamiestyje,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-vytauto-g-tvarkingas-sviesus-atskiras-vieno-kambario-4-951657/,None,2.0,3.0,200,1.0,"1957 statyba, 2015 renovacija",,,Mūrinis,13.0,None,Kita,1957,2015.0,1.0,0,zveryne,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-nuomojamas-puikiai-irengtas-2-kambariu-butas-4-951647/,None,2.0,6.0,520,2.0,2016,,,Mūrinis,58.0,None,Centrinis,2016,,4.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-skubiai-nuomuojamas-2-k-butas-naujos-4-951613/,None,4.0,12.0,350,2.0,2004,,,Blokinis,47.0,None,Centrinis,2004,,8.0,0,fabijoniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-sveiki-nuomuojames-2k-butas-40m2-zirmunuose-4-951605/,None,2.0,12.0,300,2.0,1996,,,Blokinis,40.0,None,Centrinis,1996,,10.0,0,zirmunuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-liepyno-g-nuomojamas-2-kambariu-butas-zveryne-pagr-4-951565/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,3.0,490,2.0,2017,"Šildomos grindys
Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,49.0,"Aukštos lubos
Kabelinė televizija
Internetas
Nauja kanalizacija
Nauja elektros instaliacija
Renovuotas namas
Virtuvė sujungta su kambariu",Dujinis,2017,,0.0,1,zveryne,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sietyno-g-tvarkingas-jaukus-siltas-butas-ramus-4-909133/,Kodinė laiptinės spyna,4.0,5.0,400,2.0,2004,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Vonia","Balkonas
Drabužinė",Mūrinis,65.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis kolektorinis,2004,,1.0,0,karoliniskese,1.0,,1.0,,,1.0,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sporto-g-netoli-katedros-salia-upes-isnuomojamas-4-951537/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,6.0,470,2.0,2005,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",Vieta automobiliui,Mūrinis,42.0,"Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2005,,4.0,0,senamiestyje,,,,1.0,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-vyduno-g-isnuomojamas-1-kambario-butas-pilaiteje-4-951533/,Šarvuotos durys,2.0,9.0,250,1.0,1992,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",,Blokinis,36.0,None,Centrinis,1992,,7.0,0,pilaiteje,,,,,,,,,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-prestizinis-dvieju-kambariu-butas-su-vaizdu-i-4-940967/,None,3.0,4.0,600,2.0,1960,,,Mūrinis,50.0,None,Centrinis,1960,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-aludariu-g-isnuomojamas-labai-ekonomiskas-jaukus-4-871695/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",4.0,4.0,760,3.0,"1940 statyba, 2012 renovacija","Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia",Balkonas,Mūrinis,57.0,"Internetas
Kabelinė televizija",Centrinis kolektorinis,1940,2012.0,0.0,1,senamiestyje,1.0,,1.0,,,,,,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zolyno-g-salia-sveicarijos-parko-kokybiskai-irengtas-4-951475/,None,2.0,6.0,1000,3.0,2003,,,Mūrinis,80.0,None,Centrinis kolektorinis,2003,,4.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-uzupio-etiudo-naujos-statybos-3-kambariu-4-662069/,None,2.0,3.0,790,3.0,2016,,,Mūrinis,62.32,None,Dujinis,2016,,1.0,0,uzupyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-sidaroniu-g-nuomojamas-naujai-irengtas-dar-negyventas-4-951437/,None,2.0,3.0,470,2.0,2018,,,Mūrinis,44.0,None,Centrinis kolektorinis,2018,,1.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-algirdo-g-nuomojamas-butas-algirdo-gatveje-salia-4-838329/,Šarvuotos durys,1.0,5.0,320,1.0,1975,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Dušo kabina","Vieta automobiliui
Drabužinė",Mūrinis,20.0,"Atskiras įėjimas
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Virtuvė sujungta su kambariu","Centrinis, elektra",1975,,4.0,0,naujamiestyje,,1.0,,1.0,1.0,,,1.0,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-2-ju-kambariu-butas-tik-po-pilno-4-951351/,None,5.0,5.0,400,2.0,1968,,,Mūrinis,44.0,None,Centrinis,1968,,0.0,1,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-kambario-nuoma-isnuomojamas-kambarys-3-4-951267/,None,2.0,4.0,200,1.0,1975,,,Mūrinis,20.0,None,Centrinis,1975,,2.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-lovas-nupirksime-naujas-nuomojamas-4-951259/,None,5.0,9.0,370,3.0,1970,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Sandėliukas,Blokinis,60.0,Tualetas ir vonia atskirai,Centrinis,1970,,4.0,0,virsuliskese,,,,,,1.0,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-sauletekyje-zirgo-g-nuo-lapkricio-sauletekio-teritorijoje-pro-4-938855/,None,4.0,4.0,200,6.0,1994,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė","Terasa
Rūsys",Mūrinis,30.0,Internetas,Dujinis,1994,,0.0,1,,1.0,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-pusu-g-nuo-gruodzio-10-d-atsilaisvins-ir-merginai-4-950763/,None,0.0,4.0,160,1.0,1975,,,Mūrinis,15.0,None,"Geoterminis, dujinis",1975,,4.0,0,zveryne,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-naujai-suremontuotas-2-kambariu-4-951051/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,480,2.0,1964,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",Balkonas,Blokinis,44.34,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas",Centrinis,1964,,1.0,0,naujamiestyje,1.0,1.0,,,,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-mykolo-marcinkeviciaus-g-nuomojamas-mansardinis-virsutinis-butas-4-951017/,None,3.0,3.0,550,3.0,1999,,,Mūrinis,98.0,None,Dujinis,1999,,0.0,1,santariskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-jogailos-g-dvieju-kambariu-butas-jogailos-rezidencijoje-4-950997/,None,3.0,4.0,1050,2.0,2018,"Kondicionierius
Skalbimo mašina
Su baldais
Šildomos grindys
Virtuvės komplektas
Dušo kabina",Balkonas,Mūrinis,59.0,None,Centrinis,2018,,1.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-sporto-g-nuomojamas-sviesus-ir-erdvus-dvieju-kambariu-4-950975/,None,6.0,6.0,650,2.0,2003,,,Mūrinis,82.0,None,Dujinis,2003,,0.0,1,zirmunuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-tvankstos-g-rent-of-2-room-1-bedroom-apartment-in-the-4-950973/,None,3.0,4.0,800,2.0,2019,,,Mūrinis,42.0,None,Centrinis kolektorinis,2019,,1.0,0,pilaiteje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-parko-g-isnuomojamas-2-kambariu-butas-naujoje-4-940969/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,380,2.0,2003,"Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Vonia",Balkonas,Mūrinis,40.0,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Virtuvė sujungta su kambariu",Dujinis,2003,,3.0,0,naujojoje-vilnioje,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-bitininku-g-4-950953/,None,4.0,9.0,380,2.0,1991,,,Mūrinis,51.0,None,Centrinis,1991,,5.0,0,jeruzaleje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-verkiu-g--nuomoja-savininkas-sutike-sventes-savo-4-715041/,"Šarvuotos durys
Videokameros",3.0,7.0,800,3.0,2009,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė","Sandėliukas
Terasa",Mūrinis,82.0,"Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2009,,4.0,0,siaures-miestelyje,,,,1.0,1.0,,,,1.0,,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-j-jasinskio-g-isnuomojamas-1k-35-m2-pilnai-irengtas-4-578723/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,490,1.0,1960,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,35.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1960,,3.0,0,naujamiestyje,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-antakalnio-gatveje-isnuomojamas-sviesus-ir-4-950067/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,440,2.0,2001,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",Balkonas,Mūrinis,60.0,Tualetas ir vonia atskirai,Centrinis kolektorinis,2001,,0.0,1,antakalnyje,,,,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-puikioje-vietoje-isnuomojame-merginai-kambari-4-950863/,None,4.0,5.0,220,1.0,1970,,,Blokinis,17.5,None,Centrinis,1970,,1.0,0,zirmunuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-rudens-g-3-kambariu-butas-su-kiemeliu-antakalnyje-4-950843/,"Šarvuotos durys
Signalizacija",1.0,2.0,600,3.0,1911,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Sandėliukas
Terasa
Vieta automobiliui",Medinis,65.56,"Atskiras įėjimas
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Dujinis,1911,,1.0,0,antakalnyje,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-traku-vokeje-trampolio-g-nuomuoju-labai-jauku-ir-tvarkingapo-remonto-4-950781/,None,2.0,3.0,380,2.0,1980,,,Mūrinis,45.0,None,Centrinis,1980,,1.0,0,,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-isnuomojamas-stilingas-2-k-butas-miesto-4-950775/,None,1.0,3.0,1250,2.0,2016,,,Mūrinis,52.0,None,Centrinis,2016,,2.0,0,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-available-from-january-1-bedroom-4-950685/,None,3.0,8.0,690,2.0,2018,,,Blokinis,52.0,None,Centrinis kolektorinis,2018,,5.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-isnuomuojamas-ekskliuzyvinis-butelis-4-950747/,None,3.0,3.0,449,1.0,"1940 statyba, 2017 renovacija",,,Mūrinis,12.0,None,Elektra,1940,2017.0,0.0,1,senamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-lazdynu-g-pilnai-irengtas-3-kambariu-butas-lazdynuose-4-950737/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,3.0,430,3.0,"1961 statyba, 2017 renovacija","Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Mūrinis,51.24,Internetas,Centrinis,1961,2017.0,1.0,0,lazdynuose,1.0,,,,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuomoju-vieno-kambario-jauku-erdvu-ir-sviesu-4-950717/,None,2.0,5.0,250,1.0,1985,,,Blokinis,40.0,None,Centrinis,1985,,3.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-lvovo-g-moderniai-irengtas-jaukus-sviesus-2-ju-4-918597/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",5.0,9.0,700,2.0,2018,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Balkonas
Vieta automobiliui",Monolitinis,45.45,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2018,,4.0,0,snipiskese,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-isnuomojamas-naujai-suremontuotas-3-kambariu-4-950697/,None,1.0,9.0,425,3.0,2006,,,Monolitinis,77.0,None,Centrinis kolektorinis,2006,,8.0,0,fabijoniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-jono-kairiukscio-g-isnuomojamas-labai-geros-bukles-sviesus-4-950671/,"Šarvuotos durys
Kodinė laiptinės spyna",6.0,9.0,440,2.0,2008,"Skalbimo mašina
Su baldais
Šaldytuvas
Viryklė
Indaplovė","Sandėliukas
Balkonas
Vieta automobiliui",Mūrinis,53.0,Virtuvė sujungta su kambariu,Centrinis kolektorinis,2008,,3.0,0,santariskese,,,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-virbeliskiu-g-isnuomojamas-1-kambario-butas-pasilaiciuose-4-950645/,Kodinė laiptinės spyna,3.0,8.0,340,1.0,2013,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",,Mūrinis,30.0,None,Centrinis kolektorinis,2013,,5.0,0,pasilaiciuose,,,,,,,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g--butas-po-ka-tik-atlikto-remonto-4-950533/,None,3.0,6.0,495,2.0,2006,,,Mūrinis,54.0,None,Centrinis,2006,,3.0,0,siaures-miestelyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-l-sapiegos-g-puikus-jaukus-tik-ka-naujai-irengtas-butas-4-950577/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,400,1.0,1988,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",Balkonas,Mūrinis,20.0,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Virtuvė sujungta su kambariu",Centrinis,1988,,2.0,0,antakalnyje,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-linksmoji-g-butas-suremontuotas-plastikiniai-langai-4-950423/,None,4.0,5.0,400,2.0,1991,,,Mūrinis,50.0,None,Centrinis,1991,,1.0,0,naujojoje-vilnioje,,,,,,,,,,,,,
